address	job	company	blood_group	ssn	station_ID	current_latitude	current_longitude
岩手県西多摩郡瑞穂町土呂部24丁目18番17号 コーポ卯の里008	医療事務員	井上鉱業有限会社	AB-	764-21-8065	198	53.396094	-133.155516
"Borgo Piergiuseppe, 92 Appartamento 8
19015, Levanto (SP)"	Engineer, biomedical	Trapani s.r.l.	O-	MCCSIA13P27I304H	44	46.0637465	84.354233
"Knud-Bohnbach-Ring 49/31
55361 Jülich"		Wesack	AB-	025-41-2824	384	-8.2281135	-10.665402
山口県渋谷区鍛冶ケ沢15丁目26番3号		有限会社岡本電気	A-	551-56-0598	104	-75.746785	77.128974
"Karola-Jacob-Ring 6-5
38090 Goslar"		Ruppert KGaA	O+	454-82-5133	23	-38.024766	-71.438372
"3933 Rebecca Walks
Lake Stephaniestad, OK 59020"	Editor, commissioning	Harvey-Cole	AB-	495-85-7674	313	-36.6072335	-74.895739
"Condomínio de Fernandes, 4
João Alfredo
97066-889 Cardoso de Rocha / MT"		Rocha Teixeira S/A	A-	14376529800	676	-59.6086055	-8.165187
		近藤運輸有限会社	B+	878-10-9686	53	84.052036	109.620397
		Drubin KG	AB-	136-79-3524	211	88.537473	-16.730137
"Jan-Peter-Thanel-Weg 71/30
41493 Hohenmölsen"		Seifert Mielcarek KGaA	A-	558-25-1804	702	-2.405579	-131.909637
"847 Scott Stravenue Apt. 010
Wilsonchester, NJ 37994"		Sanchez LLC	B-	053-81-0338	493	-9.929687	118.737431
"Kargeplatz 149
98325 Kötzting"		Köster Mans AG	AB+	516-27-7749	760	-26.2533385	81.877777
"Alexandra-Otto-Platz 14
08419 Hannover"	Forstwirt	Eigenwillig Gertz AG	B-	424-61-9525	698	-71.0804255	55.688688
"Feira Heitor da Costa, 614
Alpes
54809-131 Caldeira de Duarte / RS"		Lima	AB+	80952164370	349	25.791058	-58.252398
"75722 Yoder Crossing
Simonmouth, AR 83954"		Griffin-Martinez	O+	801-61-6326	550	60.2917345	73.955093
"Strada Spallanzani, 7
93014, Polizzello (CL)"		Gualtieri, Foletti e Sansoni s.r.l.	B+	BGTCML24L48H690P	244	-0.2064055	77.127982
		橋本ガス合同会社	B+	398-52-7544	574	-4.445029	145.636683
福島県新宿区湯本塩原28丁目21番12号 コート麹町516		鈴木銀行合同会社	AB+	469-02-7909	561	-24.631829	44.46862
"Viale Pisani, 413 Piano 9
44014, Madonna Boschi (FE)"		Murri s.r.l.	O-	MTTFLV19P30B195Q	290	30.7596435	7.385628
愛知県いすみ市二つ室9丁目17番16号 パレス脚折126		阿部建設合同会社	O-	232-40-0775	697	4.8531305	-58.50917
"Vicolo Cavanna, 42
50063, Figline E Incisa Valdarno (FI)"	Designer, graphic	Morricone, Maderna e Gabrieli e figli	AB+	NDAFRC22M44F162P	449	85.886327	-126.077813
"Herrmannallee 7375
79934 Uffenheim"		Dussen van	O-	549-68-4547	194	-18.7864875	91.784286
		Lussu e figli	O-	MNCPMN36B58B827C	102	76.6352125	57.979858
	Fleischer	Bloch Mentzel AG	O+	401-32-8955	269	-57.100756	40.602639
長崎県横浜市旭区入谷32丁目18番10号		太田食品合同会社	A-	432-14-9502	723	13.2138935	-20.736831
"057 Tiffany Ridges
Lake Nathanielfurt, MA 51653"		Anderson PLC	O-	203-92-0544	81	-29.225594	-155.870422
		Lehmann Sontag AG	AB-	157-21-3156	408	63.8041245	25.280464
"05151 Thompson Pine
West Mark, DE 68548"		Burns Group	O-	792-83-5508	257	-34.6626355	29.973293
"Niklas-Thies-Platz 1-3
09544 Beilngries"	Forstwirt	Ortmann e.V.	O+	657-23-9627	666	69.047533	-165.394215
"Viale Alessia, 91
03048, Sant'Apollinare (FR)"		Trotta-Mennea Group	AB+	CSDMRN09M27I850N	573	73.4169145	92.667293
"8530 Catherine Harbor Apt. 162
West Amyburgh, KY 82303"		Andrade-Rodriguez	O-	738-10-3608	627	-76.1328375	119.769095
"58039 Garcia Stream Suite 008
Whitemouth, MH 33626"	Scientist, research (medical)	Hayes-Smith	AB-	277-91-1055	222	86.2547365	85.099887
"Rudi-Löwer-Allee 5/9
63994 Illertissen"		Berger Binner e.G.	O-	108-54-2218	488	-27.092664	57.587279
"27831 Madison Court
Port Laurenhaven, PA 88710"		Cook-Christian	A-	496-91-2086	21	57.96036	28.0815
"Burckhard-Dowerg-Platz 43/77
88596 Nabburg"		Henck	B-	687-38-5904	443	68.8417905	-47.680736
福井県横浜市南区権現堂22丁目10番10号 猿楽町ハイツ770		後藤通信有限会社	O+	156-44-3958	459	-44.7737885	137.364279
"78535 Brown Course Apt. 300
East Amandachester, WV 79514"		Fitzgerald LLC	B+	635-42-2733	751	-74.781556	-88.491206
宮城県山武市四番町9丁目22番1号		合同会社高橋保険	A-	474-65-2232	726	-51.8567785	-74.936352
"363 Erik Wall Apt. 061
Hopkinsville, FL 62177"		Lee, Rodgers and Schroeder	AB+	894-03-2717	140	-60.8533725	84.136735
"Eckbauerstr. 453
88893 Finsterwalde"	Altenpfleger	Koch Stiftung & Co. KG	A-	044-67-1167	801	23.2239185	38.664762
"Alameda Levi Monteiro, 6
Vila Atila De Paiva
01671473 da Cruz / AL"		Casa Grande S.A.	A+	53974682074	150	-61.675399	80.007635
北海道江戸川区皇居外苑15丁目25番6号 芝大門コーポ902		株式会社清水水産	A-	866-61-9724	672		
"Fabienne-Stahr-Allee 43-73
42464 Mellrichstadt"		Vollbrecht Sorgatz AG	O-	361-88-3485	387	-11.840295	-114.064633
"Sítio de Barros, 435
Maria Helena
04612903 Ferreira Paulista / CE"		da Cunha	B+	79521306416	631	-9.4023845	-108.641745
"Briemergasse 7886
26797 Kelheim"		Peukert AG	AB+	329-11-2192	519	-43.4633215	63.161974
"Via Iadanza, 96 Appartamento 87
10037, Torrazza Piemonte (TO)"		Tosi, Galilei e Borsiere SPA	O+	LTTBTN11D24I914T	90	-77.7880915	112.762606
山口県西多摩郡瑞穂町大中4丁目25番16号 パーク権現堂001		近藤水産株式会社	AB+	155-36-2989	490	59.424497	-156.727169
"16302 April Manor Apt. 535
Lake Charles, MD 16487"		Sanders-Hartman	AB-	099-81-5445	264	18.3648865	131.801582
長野県小金井市平須賀1丁目17番14号 二つ室ハイツ365		林情報株式会社	AB-	164-34-8884	159	39.284531	-120.420396
"Aeroporto José Pedro Fogaça
Camponesa 2ª Seção
65860-709 das Neves / CE"		Caldeira	AB-	23605798438	313	-24.4710705	-179.657151
		合同会社加藤通信	A-	125-67-1594	583	58.4338095	-111.771313
"Largo Amanda Lima, 53
Morro Dos Macacos
95777941 da Cunha / PR"	Webmaster	Gomes	AB+	39702584132	671	23.8916195	-148.352221
"Martinring 8-2
68502 Erding"		Henschel KG	AB+	754-99-8541	656	18.767597	-116.586187
"05856 Mitchell Crest Apt. 773
Lake Tim, PA 10422"		Brown, Lynch and Long	AB-	888-47-4690	75	-15.108694	149.729829
"Möchlichenstraße 45/68
99454 Pritzwalk"	Techniker	Rohleder Noack Stiftung & Co. KGaA	A+	279-00-9936	530	82.6922145	-150.634374
"Hermannstraße 7/2
97690 Pfaffenhofen an der Ilm"		Löchel GbR	AB-	917-29-2071	367	-9.9928655	-61.305465
"84828 Sandra Passage
West Tracishire, MS 06359"	IT consultant	Warren, King and Castaneda	O-	102-14-1943	787	-49.9795805	165.753239
		Hayes Group	O-	527-99-1881	173	5.452649	96.740234
"Conjunto Maria Cecília Moura, 7
Distrito Industrial Do Jatoba
16336107 Moraes de Minas / TO"		Campos S.A.	A-	90437682196	268	-33.7201595	146.579724
		Contarini, Viola e Tosto Group	B+	BNDNTN74T48B636W	377	3.7527125	23.62833
"Incrocio Gottardi, 82 Piano 6
38011, Cavareno (TN)"		Delle, Bacosi e Marinetti e figli	O+	MNTPLA13T02L097U	793	-16.501593	37.11441
"Canale Terragni, 6
15054, Caldirola (AL)"		Lancisi, Falcone e Gatto e figli	AB+	RTCPSL52R64L820L	207	37.3272205	-143.307537
		Freitas Campos Ltda.	AB-	27895014323	54	-38.934008	-158.764167
"Hornichstraße 4
22434 Wolfenbüttel"		Karz	B-	627-76-8523	92	-67.3324075	-106.569315
"Klotzgasse 693
33675 Hersbruck"		Oderwald Birnbaum GmbH & Co. KG	O-	459-62-5254	87	86.256946	91.532805
"Rotonda Doria, 494
98036, Graniti (ME)"		Bartoli-Saracino Group	O+	PZZDNI93E28E786Y	60	-11.163568	-60.377023
大阪府横浜市神奈川区高田馬場4丁目1番15号	音響技術者	鈴木印刷有限会社	O-	557-02-0116	651	28.3250305	-108.13918
"Berta-Schulz-Straße 1/4
32316 Saulgau"	Friseur	Kramer Barkholz AG	A+	172-14-7084	301	73.710223	-160.634461
"Berit-Siering-Platz 9-4
88348 Grimmen"	Bankkaufmann	Huhn Hein AG & Co. KG	B+	907-11-1246	160	-61.365455	-138.571959
"Margrit-Kreusel-Platz 33/15
20637 Wittenberg"		Huhn Reichmann GmbH	B+	060-99-0139	714	11.5283965	-63.945071
		Hiller GbR	A-	171-50-8648	194	-47.2062695	52.757062
		da Mata	O-	69874051230	767	34.2581615	-76.359309
"Praça Pires, 90
Jardim América
09851885 Leão de Gonçalves / MA"		Gonçalves - EI	B-	91725438682	617	-84.3318345	100.92801
"Stretto Francesca, 3
64032, Santa Margherita (TE)"	Exhibition designer	Bondumier Group	A+	PNNTZN25A03B613D	770	49.7967985	49.935468
"Rotonda Sebastiano, 53
09129, Cagliari (CA)"	Charity officer	Tognazzi, Nievo e Ammaniti s.r.l.	B+	GGLGUO82A67A255Z	498	46.197803	109.479839
"Viale Persico, 12 Piano 0
15078, Rocca Grimalda (AL)"		Iannotti Group	A+	DNZPRI34H50A027Y	410	-84.4396225	61.955798
"Via de Câmara, 91
Ambrosina
18193-334 Ramos da Mata / CE"		Mendonça	A-	54931620833	532	-23.9307595	90.650474
		Moyer-Gamble	AB+	035-29-4521	504	3.727449	-176.978962
"Stretto Brunelleschi, 470
20085, Locate Di Triulzi (MI)"		Righi e figli	B-	RCCLZR56P54I548Q	66	13.373887	63.799633
"Schweitzerstr. 1
51010 Erkelenz"	Binnenschiffer	Hiller	AB-	702-96-0284	132	-0.057181	-57.147769
"Chácara de Costela, 248
Conjunto Capitão Eduardo
68512037 Silva / GO"		Novaes - EI	B-	17480935684	524	53.4628615	-58.047349
	Teacher, secondary school	Bataglia Group	O+	BRNSTL44A25C964R	173	53.108018	-75.048156
"Vereda de Silveira, 4
Santa Inês
53914-604 Ribeiro / PI"	Engenheiro agrícola	Oliveira	A+	65487231982	592	-72.2939195	-131.221116
"Feira Monteiro, 27
São Jorge 3ª Seção
90580367 Sousa de Goiás / SP"		da Luz Correia - EI	A-	92350748600	241	-79.8605265	-26.36895
山口県南房総市油井4丁目11番5号 シャルム羽折町872		池田ガス株式会社	AB+	281-78-4431	755	-57.000832	175.467199
"Morro Vieira, 46
Santa Terezinha
59696-115 Barros / RS"		Barros	B+	15482697002	713	-68.7650155	69.789182
"Largo Rhavi Cunha
Lagoa
20271438 da Rosa do Galho / RJ"		Costa S.A.	AB-	39046758265	177	68.222736	168.173775
"Ladeira Luísa Rios, 81
Santa Monica
88792-429 da Cruz / GO"		Aparecida	O+	69540871301	337	-7.0946645	25.674988
"835 Farrell Mountain Suite 141
Kimberlyshire, AR 56536"	Industrial/product designer	Perez-Garcia	O-	276-03-9537	7	-67.2063775	-8.1482
"Unit 6649 Box 9511
DPO AE 80009"		Walls, Martinez and Burton	O-	115-58-6588	731	65.5543165	-146.571288
	Winzer	Sorgatz	A-	391-32-8314	631	-45.824991	-14.733383
		Nichols-Spencer	O-	344-81-2456	386	75.915791	146.299314
	Insurance underwriter	Errigo-Pagnotto Group	A-	FNZGRG83B56G665V	488	-13.4168325	154.052737
		Diaz Ltd	B-	281-42-5374	618	-4.109995	-116.544755
"Conjunto Pinto, 855
Gameleira
24287-604 Ramos / BA"		Novais Ltda.	A-	29176504352	126	87.519896	-122.074735
"Muharrem-Köster-Allee 98/48
22889 Hoyerswerda"		Beier Barkholz KG	A-	134-90-8645	87	12.373771	115.586834
高知県八王子市山中新田41丁目15番10号	アーティスト	有限会社中島運輸	O-	757-29-7032	707	-87.45279	-24.666324
"Recanto de Camargo, 807
Camargos
05239988 Ferreira da Prata / SE"	Cantor	Silveira	A+	62731480580	49	36.0994515	-38.390598
"Linkegasse 13
13230 Artern"		Fritsch Dowerg e.V.	AB-	123-96-0570	354	-75.187191	89.681876
"Via Lilla, 3 Appartamento 1
38033, Masi Di Cavalese (TN)"		Rossini-Tamburi e figli	O+	MZZBRN44L47L447L	775	-55.84322	-177.284437
		佐々木情報有限会社	O+	025-88-9743	353	-54.7709165	-87.185996
"Piazza Annetta, 131 Piano 7
91021, Campobello Di Mazara (TP)"	Surveyor, hydrographic	Onio-Carpaccio Group	B-	GDDBNC97T02C317S	248	-60.9099545	73.13157
"Reiner-Holt-Weg 3-5
76026 Jena"		Finke Stumpf GbR	B-	977-63-8280	665	-57.812928	139.917575
"Praça Ana Lívia Vasconcelos, 32
Fazendinha
57480-212 Porto / ES"		Rodrigues	B-	06183759295	353	27.168499	-77.583192
"Claus-Dieter-Caspar-Platz 5837
41081 Anklam"		Mitschke e.G.	A+	498-38-3317	80	-15.6358835	146.128558
島根県南房総市横林16丁目21番3号		株式会社井上食品	A+	589-62-7346	286	-16.3934135	28.239861
山梨県豊島区雷門25丁目10番10号 パーク筑土八幡町581		合同会社後藤通信	O+	774-16-1680	674		
"Incrocio Filogamo, 8 Appartamento 9
10038, Borgo Revel (TO)"	Meteorologist	Majewski-Vidoni Group	A+	GRZLLR01C18A497T	569	-54.2236655	-115.307904
"Antonius-Geisler-Gasse 78/80
63864 Altötting"	Asphaltbauer	Nette	AB-	783-67-8989	365	-33.352832	33.654014
"8237 Tiffany Islands Suite 576
Sanchezchester, PW 32433"	Database administrator	Boone, Murray and Knight	B-	025-28-7116	616	-15.4205245	-54.690807
"1934 Davis Springs Suite 789
Guerreroside, KS 79910"		Gray Group	B-	415-36-6839	435	-77.0238665	-120.962276
"Ernestine-Lindau-Straße 70
88903 Ludwigslust"		Röhricht	O+	925-18-9966	278	74.5500045	-168.935175
兵庫県横浜市保土ケ谷区花島26丁目26番11号		山口情報有限会社	B+	153-17-8219	802	54.3038835	150.017881
"Rotonda Franco, 66
81059, Montano (CE)"		Ajello e figli	A+	LNCDNN71B22A314W	532	83.913996	139.662403
"Vicolo Serao, 17 Appartamento 37
31047, Negrisia (TV)"		Biagi-Mondadori SPA	B+	CPNMRN94T12C459Z	204	-9.7804135	-173.264997
"Swen-Berger-Weg 18/56
39337 Moers"		Weitzel AG	B+	610-66-7163	712	65.995297	174.687972
"45696 Brandon Road Suite 340
East Ashlee, CA 66538"		Stanley, Douglas and Sullivan	B+	139-30-9088	585	84.716488	90.107479
"Conjunto de Ribeiro, 50
Bernadete
11473244 Leão / MT"		Moraes Câmara S/A	O-	68423901769	612	1.0524835	-27.007228
"Nergerweg 705
90729 Prenzlau"		Bohnbach	AB-	312-02-6803	1	-75.282504	-67.656145
"Fazenda Peixoto, 54
Castanheira
05908-815 Jesus / PA"		Fonseca Montenegro e Filhos	A-	15480632744	777	-67.563905	-124.336594
"649 Kyle Avenue
Barnesbury, ND 75697"	Financial controller	Stanley-Ruiz	O+	674-43-2795	416	-22.504809	-143.72614
東京都横浜市緑区高輪27丁目7番19号	航海士	合同会社山崎通信	A-	690-88-7917	591	-24.0114015	-16.458707
高知県山武郡九十九里町細野14丁目7番7号 卯の里シャルム869		合同会社高橋印刷	B-	592-06-3597	575	4.5769275	3.69283
"Vereda Luiz Otávio Costa, 16
Vila Puc
95396-233 da Luz / SE"		Jesus Nogueira e Filhos	O+	41970258314	421	68.6045225	-39.667107
		Jesus	AB-	29706345892	750	77.2417815	-179.136987
"Canale Viola, 72
37064, Povegliano Veronese (VR)"		Morricone-Garrone s.r.l.	AB+	DSEFRZ92S54A257S	462	-29.5222895	-18.22679
		合同会社後藤鉱業	AB-	228-67-6959	496	-9.1168385	-2.271325
	Education officer, community	Palladio, Fanucci e Marinetti s.r.l.	A-	SMNDMA94M61I888M	7	13.579991	-74.895861
"Morro de Costa, 589
Centro
47813218 Cardoso de Nunes / ES"		Ribeiro	O+	14273689537	674	-37.2759235	-99.216087
"Vicolo Fagiani, 45
54100, Turano (MS)"	Therapist, nutritional	Dalla-Corradi Group	O+	LNCPNL33R48G080V	389	51.5319965	-149.798133
"Residencial Maria Helena Caldeira, 20
Cardoso
54118052 Cunha das Pedras / DF"	Naturólogo	das Neves - ME	AB-	49712683087	598		
静岡県墨田区鶴ヶ丘10丁目18番8号		合同会社渡辺建設	A-	608-36-9735	696	-8.0798765	51.444311
"94339 Stephanie Gateway
North Laura, MD 09842"		Mcintosh-Santos	AB+	356-47-5728	442	-57.9909485	-74.340287
"Travessa Daniel Pinto, 51
Betânia
81884-417 Freitas / RO"	Atleta de canoagem	Cirino	A-	27830145644	536	40.880881	5.847351
"Francisco-Schönland-Weg 70-39
37573 Plauen"		Reuter	B-	019-51-4834	492	-12.8617345	77.885115
鳥取県富里市西神田3丁目12番13号 前弥六クレスト835		村上通信株式会社	B-	210-48-5268	719	-16.4362625	-170.490505
"Avenida Azevedo, 71
Nova Cintra
91264781 Brito / TO"	Marcador de luz	Moraes S/A	B+	05486917201	416	-27.3813995	-70.0182
"276 Andrew Curve Apt. 617
North Ruben, AR 86701"		Willis-Ferguson	A-	839-28-5521	106	-70.6841545	-174.999826
"Strada Sanudo, 89 Piano 1
26038, Torre De' Picenardi (CR)"		Ceschi e figli	A+	RMNLNA08R31I376Y	619	87.929395	-171.81028
		Vargas Cunha - ME	B-	38715096475	546	79.641645	-147.660978
"Stefan-Sauer-Weg 3
86945 Weißwasser"	Florist	Hendriks	O-	045-97-8174	440	-72.8538905	-5.514378
		Davila Group	AB-	846-74-4281	801	-30.1778005	-118.816884
山形県印旛郡酒々井町長間27丁目20番18号 白金台シャルム193		鈴木印刷株式会社	O+	228-32-7089	721	-65.008074	-7.102861
"Bienstraße 192
73369 Beilngries"		Röhricht	AB+	192-72-6828	294	80.428018	7.438569
奈良県日野市藤金42丁目26番7号 パーク独鈷沢613	コピーライター	有限会社清水鉱業	AB-	681-40-0109	767		
"Kobeltring 437
09255 Saarbrücken"		Roht	A+	865-55-9759	619	11.050789	-97.533074
"Canale Marissa, 2 Piano 9
12034, Paesana (CN)"	Architectural technologist	Fornaciari-Babati Group	A+	MRNNDD69A15F452L	411	-37.6964285	87.438206
大阪府中野区東和町19丁目16番2号 パレス浅草980	医師	株式会社三浦水産	AB+	089-73-4915	758	65.27971	-158.64903
"Favela Diogo Fonseca, 221
Bernadete
48316-685 Nunes / PE"		Pereira	B+	95231608424	529	23.8961755	-82.738457
"91693 Ballard Tunnel
Karinaland, CA 15168"		Huang-Li	AB-	375-15-7470	183	73.402662	-65.061168
"Hermannweg 2/7
70622 Tirschenreuth"		Süßebier GbR	B-	294-31-4381	291	-56.723591	82.873974
"6602 Derrick Place Suite 331
North Jacobport, MD 42761"		Mcgee-Andrade	AB-	147-35-3365	258	63.0462885	-156.169399
"Setor Porto, 93
Marieta 1ª Seção
54103657 Cavalcante / RR"		da Conceição Pires - ME	A-	29831045750	505	80.942594	43.545792
"Schaafstr. 4-2
43856 Borken"	Fachinformatiker	Käster Martin Stiftung & Co. KGaA	AB-	526-19-2955	341	-56.1966925	-149.355795
"Unit 0750 Box 1033
DPO AE 38308"		Fox Ltd	O-	767-66-7003	603	80.128428	-12.766831
"Rodovia Ribeiro, 111
Tirol
02014014 Machado Grande / AM"		Cardoso	AB+	36018749203	316	1.53481	-75.818909
"Viale Giustino, 43
31048, San Biagio Di Callalta (TV)"	Engineer, civil (consulting)	Gozzano, Donini e Ricolfi s.r.l.	A+	RROGDI40B22C024J	804	1.643473	-126.184642
"Setor Lopes, 320
Carlos Prates
87308016 Casa Grande / RO"	Cientista da informação e documentação	Ferreira Andrade S.A.	B+	59176402894	227		
"322 John Walk
West Thomas, MS 96622"	Production designer, theatre/television/film	Mueller-Thornton	A-	377-83-1152	322	-25.546043	38.280376
"6188 Adam Shoals Suite 570
Bennettside, WV 24927"		Jones-Castillo	B-	193-71-1137	236	84.0976045	38.38005
"Hellwigstr. 9902
36919 Kelheim"	Fleischer	Zänker	A-	700-81-3218	331	88.9657355	144.711281
東京都香取郡東庄町東浅草15丁目21番17号		合同会社中村ガス	O+	075-22-4747	516	38.489353	20.742352
"80243 Miller Vista
Sandersview, ND 08087"		Andersen, Townsend and Lyons	AB+	296-28-1513	642	85.0279335	133.421455
"Unit 0892 Box 9283
DPO AP 54367"		Howard, Little and Johnson	O-	574-81-7819	69	19.008376	8.246073
"Rudolphstraße 76-77
53230 Geithain"	Fachinformatiker	Mentzel Köster GbR	O-	322-32-5952	236	-78.698792	-161.468156
"Strada Niscoromni, 854 Piano 2
32033, Arina (BL)"		Lussu, Ferrazzi e Modiano s.r.l.	AB-	DNSSRN34B07C398G	781	32.563049	54.960175
"9073 Kathryn Island
Lewishaven, NV 32914"	Race relations officer	Padilla-Smith	AB-	195-90-2247	70	-52.488586	20.092962
"Walfried-Vogt-Ring 565
14999 Neubrandenburg"	Winzer	Drub GmbH	A-	427-28-6204	407		
岩手県荒川区下宇和田41丁目15番3号	農家	有限会社小林食品	B-	067-40-0974	279		
"86051 Jessica Mountain Suite 480
Gonzalezhaven, NV 77927"	Operational investment banker	Montes and Sons	A+	743-86-2600	692		
北海道君津市上高野35丁目18番14号 竜泉パーク640		株式会社清水建設	B+	792-03-6953	10	-37.0330265	-10.670569
	Television floor manager	Hoffman-Norris	B+	562-70-4919	137	16.513571	138.914142
"Steffen-Dowerg-Platz 3
37477 Bamberg"		Roht Zänker AG	O-	441-29-0102	439	-44.7127435	93.297293
"Vicolo Stella, 10 Piano 4
71017, Petrulli (FG)"	Chiropractor	Caetani Group	A+	SNDRBT42E19L988N	267	-72.2407285	29.587575
"Vicolo Flavio, 239
39038, Winnebach (BZ)"		Pirelli, Navarria e Polizzi SPA	A-	VZZSYV97H21L019U	794	73.326424	103.033075
		Verdone s.r.l.	B-	MLSSNR79E11L314E	352	-50.046009	-160.217788
青森県横浜市神奈川区入谷16丁目9番19号 アーバン土沢257	小説家	合同会社佐藤情報	AB+	537-32-1213	174	-1.0241065	-85.105047
"Piazza Riccardi, 9 Appartamento 2
50013, Capalle (FI)"	Transport planner	Rusticucci-Fagiani e figli	O+	GLTDNI06P07I296F	584	81.0038375	-131.734603
東京都北区細竹5丁目26番19号 西川パレス917		中島運輸株式会社	AB+	349-22-6838	529	27.4612145	94.171522
		Salz Pieper AG & Co. OHG	A-	935-57-3821	567	25.3340645	163.360273
"Viela Laura Ramos, 6
Minas Brasil
14939480 Mendes / AC"		Fogaça	O+	80231469713	185		
"Canale Tullio, 49
88900, Crotone (KR)"		Schiavo e figli	B+	GRTCRL43C66A419G	355	-83.6044955	-78.141768
"Canale Donatello, 5 Piano 9
80053, Ponte Della Persica (NA)"	Trade mark attorney	Valmarana-Palmisano e figli	O-	BSNFST66S57E606H	643	44.7139775	145.494856
京都府横浜市青葉区轟7丁目14番16号 中三依パーク914		株式会社高橋印刷	AB+	715-11-2645	659	3.640617	28.419319
"Jiri-Förster-Platz 1-1
12997 Cottbus"		Wähner AG	B+	621-19-7773	783	11.585597	-36.501529
"433 Martinez Street Apt. 341
Juanview, WY 45639"		Reed, Miller and Hamilton	B-	003-57-9770	735	-59.4513075	-60.957457
		伊藤農林有限会社	AB-	263-74-6752	603		
熊本県夷隅郡御宿町北上野32丁目11番12号 シティ北青山821	薬剤師	合同会社山崎水産	AB-	150-21-0508	605	42.304687	2.188834
"Grafring 40/11
33377 Iserlohn"		Rädel AG	AB+	787-39-9108	773	44.732233	123.433229
静岡県横浜市中区細竹17丁目17番7号		合同会社中川通信	AB-	436-61-3418	695	26.9370505	121.445485
